smiles,index
C=C(C/C=C(\C)CCC=C(C)C)CCC(C)(C)/C=C/CC/C(C)=C\CO[C@H](COP(=O)(O)O[C@H]1O[C@H](C(N)=O)[C@@](C)(O)[C@@H](OC(N)=O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C(=O)NC4C(=O)CCC4=O)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)C(=O)O,1252
C[C@@H]1C/C=C\C(=O)O[C@@H](C)C[C@@H](O)C(=O)/C=C\C(=O)O1,1253
CC(=O)Nc1c2sscc-2[nH]c1=O,1254
CNC(=O)c1cccc(NC(=O)Cc2ccc3ccccc3c2)c1,1255
C=CCOc1ccc(C=C2SC(=N)NC2=O)cc1OC,1256
COC1CC(C)OC(OC2C(C)/C=C/C(=O)OC(C)C(COC3OC(C)C(O)C(OC)C3OC)C3OC3/C=C/C(=O)C(C)(O)CC2C)C1O,1257
CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O,1258
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3C[C@@H](C(=O)N4CC[C@H](NC(=O)CN=C(N)N)C4)N(C)C3)[C@H](C)[C@H]12,1259
CC(=O)C1C(C)=CC(=O)c2c1c(-c1c3c(c(O)c4c(O)cccc14)C(=O)CC(C)(O)C3C(C)=O)c1cccc(O)c1c2O,1260
CCCc1oc(CCC)c(S(N)(=O)=O)c1C(=O)O.CCc1c(C(=O)O)c(S(N)(=O)=O)c(CC)n1C.NS(=O)(=O)c1c(C2CCCC2)oc(C2CCCC2)c1C(=O)O,1261
C=C1OC(=O)C2=C1OC1C(O)C3(O)CCCCC3C(C)(C2=O)C1C,1262
[NH]C(=O)C1=C(/C=C2\CCN(CC3CC3)C2=O)CS[C@@H]2[C@H](NC(=O)/C(=N\O)c3csc(N)n3)C(=O)N12,1263
CCCCCC(=O)NCCNC(=O)[C@H](O)C(C)(C)CO,1264
[C-]#[N+][C@@]1(/C=C/C)O[C@H]1[C@@H](O)CCCCC(=O)CCCCCCC(=O)O,1265
COc1c(NC(=O)c2ccc(NC(=O)c3ccc(NC(=O)[C@H](CC#N)NC(=O)c4ccc(NC(=O)/C(C)=C/c5ccc(O)cc5)cc4)cc3)c(OC)c2O)ccc(C(=O)O)c1O,1266
CCCCCCc1c(O)ccc2c1O[C@]1(C2=O)C(Cl)=C(Cl)C(=O)N1C,1267
Cc1oc(=O)oc1COC(=O)C1=C([C@H]2CCCO2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,1268
CC(C)=CCC/C(C)=C/COc1ccc(/C=C2\C(=O)N(O)[C@@H](C)C(=O)N2O)cc1,1269
CCCCCCCc1cc(O)c(CCCCCC)c(=O)o1,1270
Clc1cccc(CN=C2Nc3ccccc3NC23CCNCC3)c1,1271
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3cc[n+](C)cc3)[C@H]2SC1,1272
CCCCCC1CC(=O)NC(CO)C(=O)NC(C(O)C(N)=O)C(=O)NC(CO)C(=O)NCC(=O)N(C)C(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCN)C(=O)N(C)C(C(C)C)C(=O)O1,1273
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,1274
[C-]#[N+]/C(=C\c1ccc(OC)cc1)C1([N+]#[C-])CC2(O)C=CC(=O)CC21,1275
CN=C1Nc2ncccc2C(c2ccco2)=NC1c1cccs1,1276
CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1277
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1278
Cc1nc(-c2ccc(Br)cc2)ccc1C(=O)N/N=C/c1c(Cl)cccc1Cl,1279
CC1=CC2C(O)C(C)CCC2C2C(=O)OC(=O)/C(C)=C3/CC(O)C(C)/C3=C/2C1/C=C/C=C/C=C(\C)CC(C)CC(C)CC(O)C(C)C(=O)O,1280
COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1281
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1282
O=C1C=CC(=O)C1(O)CO,1283
O=C(Nc1ccccc1)Nc1ccc2c(Cl)c(OCCCBr)oc(=O)c2c1,1284
C[C@@H]1CN2c3c(cc4c(OC[C@@H]5CCC(=O)N5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)N1C#N,1285
C/C=C(\NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C1CSCCC(N)C(=O)N/C(=C\C)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)N1)C(C)C)C(C)C)C(C)CC)C(C)CC)C(C)CC)C(=O)NC(C)C(=O)NC1CSCC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(C(C)CC)NC(=O)C(CCCCN)NC(=O)C(C(C)CC)NC1=O,1286
CC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C2NC(=O)C(Cc3ccccc3)NC(=O)C3CCCN3C(=O)CNC(=O)C(Cc3ccccc3)NC(=O)C3CNCCCCC(C(=O)O)NC(=O)C4NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(C(O)C(=O)O)NC(=O)C(CSCC(NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(N)CSC4C)C(=O)NC(CSC2C)C(=O)N3)NC1=O,1287
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,1288
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC/C=C/c2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,1289
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)CC(C)N1,1290
O=C1C=C[C@@H](O)[C@]23O[C@]12C1(Oc2cccc4cccc(c24)O1)[C@H]1O[C@H]1[C@H]3O,1291
Nc1ccc(/C=C/c2ccc([N+](=O)[O-])o2)nn1,1292
CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,1293
N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1294
CC(C)(O/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3cc(=O)c(O)cn3O)CS[C@H]12)c1csc(N)n1)C(=O)O,1295
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1296
C[C@H](Nc1ccc2ncc(CO)cc2c1)C(=O)Nc1ccc(Cl)c(N(C)C)c1,1297
CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OC[C@H]2[C@@H]3O[C@H]3/C=C/C(=O)[C@@](C)(O)CC[C@H](O[C@@H]3O[C@H](C)C[C@H](OC)[C@H]3O)[C@@H](C)/C=C/C(=O)O[C@@H]2C)[C@@H]1OC,1298
COCCCCn1c(=O)cc(Nc2ccc(C)c(I)c2)[nH]c1=O,1299
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,1300
CCc1ccc(NC(=O)C2=CCN(C)[C@@H]([C@H](O[C@@H]3O[C@H](CN)[C@@H](O)[C@H]3O)[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@@H](O)[C@H]3O)C(=O)N2C)cc1,1301
O=C1C=C2C(=CCOC2O)O1,1302
CC(C)CC(=O)c1c(O)cc2c(c1O)[C@@H](CC(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,1303
CC(N)C(=O)NC(C)C(=O)NC(CP(=O)(O)O)C(=O)O,1304
NC1C=CC(CC[C@H](N)C(=O)O)C=C1,1305
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CS[C@H]12)c1nsc(N)n1,1306
CCNC(=O)Nc1nc2c([C@H]3CCCO3)c(F)c(-c3cnc(C(C)(C)OP(=O)(O)O)nc3)cc2[nH]1,1307
COc1ccc(NC(=O)c2cc(-c3c[nH]c4ccc(Br)cc34)nc3ccc(C#CCN4CCCCC4)cc23)cc1,1308
CC(=O)OC(C(=O)O)C(C)Cc1c(O)cc2c(c1O)C(=O)c1cccc(O)c1C2=O,1309
NC(N)=NC(=O)CC(Nc1nc(N=C(N)N)nc(NC2CCC(NC(=O)Cn3nnc(-c4ccc(F)cc4)n3)CC2)n1)C1CC1,1310
O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,1311
C/C=C(\NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCCN1C(=O)[C@@H](NC(=O)[C@@H](N)[C@H](C)CCN=C(N)N)[C@@H](C)N)C(=O)N[C@@H](CO)C(=O)O,1312
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1nsc(N)n1)C(=O)O,1313
COc1c(N2CCC(N)C(C)(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1314
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCOC(N)=O)S[C@H]12,1315
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,1316
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(=O)O,1317
CN1C2CC3C1C1C(C4=C(C(=O)C(N)=CC4=O)C(CO)N1C2O)N1CCOC31,1318
C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,1319
CC(C)CC(=O)O[C@@H]1[C@H](O)[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](Oc3ccc(C[C@H]4NC(=O)[C@H]([C@@H](C)c5ccccc5)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]5CN=C(N)N5[C@H]5O[C@H](O)[C@@H](O)[C@H](O)[C@@H]5O)NC(=O)[C@H]([C@@H](O)[C@@H]5CN=C(N)N5)NC4=O)cc3)O[C@@H]2CO)O[C@H](CO)[C@H]1O,1320
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO,1321
CC(=N)NCC[C@@H]1CCC[C@@H](c2ccc(-n3cc4cc(-c5cc(CCC[C@@H](N)CO)cc(Cl)c5F)nc-4[nH]c3=O)cc2F)N1,1322
CC1=C[C@H](C(N)=O)N2C[C@@H]1N(O[C@H](F)C(=O)O)C2=O,1323
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSC(F)(F)F)[C@H]2SC1,1324
CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)O)NC3=O,1325
CC(=O)c1c(O)c(C(C)=O)c(O)c(C2CCCCN2)c1O,1326
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)c3cn(CCF)c4c(F)c(N5CCNCC5)c(F)cc4c3=O)CS[C@H]12)c1csc(N)n1,1327
Nc1ccn([C@@H]2O[C@H]([C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](N)[C@H](O)[C@H]2O)c(=O)n1,1328
CCCCCCCCCCc1cccc(C=CC(=O)c2ccccc2)c1-[c-]1cccc1.[Fe+2].c1cc[cH-]c1,1329
COC1=CC(=O)c2c(cc3c(c2O)C(=O)C2(OC4CCC(OC5CCC(O)C(C)O5)C(C)O4)C(=O)C(C(N)=O)C(=O)C(OC4CCC(OC5CCC(OC6CCC(OC7CCC(OC(=O)C(C)(C)C(=O)O)C(C)O7)C(C)O6)C(C)O5)C(C)O4)C2C3)C1=O,1330
CC1(C)S[C@@H]2[C@H](NC(=O)/C(=N/OC3CCCC3)c3csc(N)n3)CC(=O)N2[C@H]1C(=O)O,1331
CC[C@]1(NC(=O)N(C)C)[C@@H](N)[C@H](Nc2cccc(C(C)=O)c2)[C@](O)(COC(=O)c2c(C)cccc2O)[C@]1(C)O,1332
COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)C(OC(C)=O)C(O)C(C)O1,1333
CN(/N=C/c1cn(-c2ccc(C(=O)O)cc2)nc1-c1ccc2ccccc2c1)c1ccccc1,1334
CC(C)C[C@H](N)CN(CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)S(=O)(=O)c1ccc(I)cc1,1335
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)C(C)C)[C@@H](C)CC)C(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,1336
[O-][n+]1c2cccc(O)c2[n+]([O-])c2cccc(O)c21,1337
CCCCc1ccc(NC(=O)[C@@H]2CCN(C)[C@@H]([C@H](O[C@@H]3O[C@H](CN)[C@@H](O)[C@H]3O)[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@@H](O)[C@H]3O)C(=O)N2C)cc1,1338
CCC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CCN1,1339
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1N(C)C,1340
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4CF)CC1,1341
O=C1NC(=O)C(=C/C=C/c2ccc(OCc3ccc(F)cc3)cc2)C(=O)N1,1342
C[C@H]1O[C@@H](c2ccc3c(c2O)C(=O)C2=C(C3=O)[C@@]3(O)C(=O)C[C@](C)(O)C[C@@]3(O)C=C2)C[C@@H](O)[C@@H]1O,1343
COC1CCC(OC2CC(C3(C)CCC4(CC(O)C(C)C(C(C)/C=C(\C)C(=O)C(C)CC(C)C(=O)O)O4)O3)OC3(OC(C4OC(C)(O)C(C)CC4C)CC3C)C2C)OC1C,1344
COC1=CC(=O)OC12c1cc3c(Br)ccc(O)c3c(O)c1C(=O)C(C)C2(O)C(C)C,1345
CC(C)(C)c1nn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=S)[nH]c1=O,1346
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(F)F)cc1,1347
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cnc(OC)nc3)c(-n3cc(CN)c(C(F)(F)F)n3)c12,1348
CN(C)Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,1349
C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,1350
Nc1cc(SCSC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\O)c4nc(N)sc4Cl)[C@H]3SC2)nc(N)n1,1351
CN(C)CC(=O)NC(=O)C1C(=O)[C@@H](N(C)C)[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3C(=O)[C@]2(O)C1=O,1352
CCCCCCCCCCN1C(=O)C(C(C)=O)C(=O)[C@@H]1C(C)C,1353
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc([N+](=O)[O-])cc1,1354
CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21,1355
CC1=CC(=O)CC2(O)C3=C(C=CC12O)C(=O)c1c(O)cccc1C3=O,1356
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,1357
COc1ccc(/C=C/C[C@@H]2C[C@H](C(O)c3ccc(OC)c(OC)c3)CO[C@H]2c2ccc(OC)c(OC)c2)cc1OC,1358
C=C(C/C=C(\C)CCC=C(C)C)CCC(C)(C)C/C=C/C/C(C)=C\CO[C@H](COP(=O)(O)O[C@H]1O[C@H](C(N)=O)[C@@](C)(O)[C@H](OC(N)=O)[C@H]1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)C(=O)O,1359
CN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN)NCc2cccnc2Sc2cccc(-c3ccc(C(=O)O)cc3)c2CNC(=O)[C@@H]1Cc1c[nH]c2ccccc12,1360
C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,1361
C/C(=C\C(=O)OCCCCCCCC(=O)NC1=C2SS(=O)(=O)C=C2NC1=O)[C@@H](O)[C@@H]1OC[C@H](C/C=C/[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,1362
COC1=C(C)C(=O)c2cc(=O)n(C)cc2C1=O,1363
NCc1ccc(CNC(=O)c2cc(-c3c[nH]c4ccc(Br)cc34)nc3cc(F)c(C#CCN4CCCCC4)cc23)cc1,1364
CO/[N+]([O-])=C/C(=O)NCCCC(N)=O,1365
C[C@@H]1C[C@H](C)CN(S(=O)(=O)c2ccc(C(=O)Nc3nnc(-c4ccc(C(F)(F)F)cc4)o3)cc2)C1,1366
C=CCCC1=CCC(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C(C)C(=O)CC(O)CC(O)CC(O)C=CCC(O)CC(O)CC(O)CC(/C=C/C[C@@H](O)/C=C/C[C@H](O)CCCN)OC(=O)CCC=CC=CC=CC=CC=CC(C)C(O)C(C)C(O)C=CCC1,1367
CC(C)=CC(C)CC(C)/C=C/C(=O)NC1=CC(O)(CCCCC(=O)O)C2OC2C1=O,1368
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1369
C=C1NC(=O)[C@@H](CC)NC(=O)CNC(=O)[C@H](Cc2c[nH]c3cccc(OC)c23)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2csc(n2)[C@@H](C)NC(=O)CN(C)C1=O,1370
Nc1nc(=S)c2[nH]cnc2[nH]1,1371
N#CC1(c2ccc(-c3ccc(N4C[C@H](Cn5ccnn5)OC4=O)cc3F)cn2)[C@@H]2CNC[C@@H]21,1372
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1373
C/C=C/C=C/C1C(C)=CC2CC(C)CCC2C1(C)C(=O)C1C(=O)C(CO)N(C)C1=O,1374
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,1375
O=C1CCc2c(OC[C@]3(O)CCN(c4c(F)cc(Cl)cc4F)C[C@H]3O)ccc(F)c2N1,1376
CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)[C@@H](C)O,1377
CCCCCCCc1cc(O)c(CCCCCC)c(OS(=O)(=O)F)c1,1378
Nc1ccccc1-c1nnc(SC(=O)Nc2ccccc2)s1,1379
CCC1(C)CN=C2C(c3ccccc3)=[N+]([O-])c3cnccc3N2C1,1380
O=C(CF)NC[C@H]1CN(c2ccc(C3CC[S+]([O-])CC3)c(F)c2)C(=O)O1,1381
CCC(C)CCCCC(O)CC(=O)N[C@H]1CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC1=O,1382
CC[C@H]1OC(=O)[C@H](C)C(=O)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)C(C)[C@H]2[C@H](NCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,1383
Cc1c(N2C[C@@H](F)[C@@H](C3(N)CC3)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,1384
COc1cc2oc3c(c(=O)c2cc1OC)C(=O)c1c(ccc2cc4c(c(O)c12)C(=O)N1C(COC(=O)CC(C)C)(C4)OC(=O)C1(C)C)C3=O,1385
Cc1nc(NNC(=O)[C@H](CC2CCCC2)CN(O)C=O)c(F)c(N2CCN3CCOC[C@@H]3C2)n1,1386
CCC(=O)O[C@H]1[C@H](C)O[C@H](O[C@H]2[C@@H](N(C)C)[C@H](O)[C@@H](O[C@@H]3[C@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@@H]4O[C@H]4C[C@H](C)OC(=O)C[C@H](OC(C)=O)[C@H]3OC)O[C@@H]2C)C[C@@]1(C)O,1387
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1388
C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)CC2S1(=O)=O.Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1,1389
CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1390
CC(C)=CCc1c(O)ccc(C(=O)C2C(c3c(O)cc(-c4cc5ccc(O)cc5o4)cc3O)C=C(C)CC2c2ccc(O)cc2O)c1O,1391
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc([N+](=O)[O-])c1,1392
CCOC(=O)/C(=C\N(C)C)SC(=S)S/C(=C/N(C)C)C(=O)OCC,1393
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,1394
O=C(O)c1cc(O)c(O)c(O)c(=O)c1,1395
CCCCCc1cc(/C=C2\N=C(c3ccc[nH]3)C=C2OC)[nH]c1C,1396
C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1397
c1cc2cc(-c3ccc(-c4cc5ccc(C6=NCCN6)cc5[nH]4)cc3)[nH]c2cc1C1=NCCN1,1398
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC8CC8)CC7)cc(=O)c6nc5c4c3=C2O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@@H]1C,1399
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](N)Cc2ccccc2)[C@H](C(N)=O)OC(=O)[C@H](CC(C)C)NC1=O,1400
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,1401
CCCCCCCCNCCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](OCCCN)C[C@@H]4C[C@H](OCCCN)CC[C@]4(C)[C@H]3C[C@H](OCCCN)[C@]12C,1402
